KIC,Seismic_Age_Gyr,Pred_Age_A_Gyr,Pred_Age_B_Gyr,Difference_B_minus_A
11403437,12.3847,9.203126283705235,9.911846534746886,0.708720251041651
11403541,4.385,1.9199293158084154,1.9767280043035744,0.05679868849515901
11403918,5.4317,5.602169536721706,5.875329381972551,0.273159845250845
11404916,7.3456,5.198682663738728,5.913728009885549,0.7150453461468214
11404925,0.9791,3.0285243493974208,1.884916669848561,-1.1436076795488597
11408237,5.9369,5.252758542597293,5.689758198702335,0.43699965610504155
11408704,5.6681,5.184697809529304,5.445878362011909,0.26118055248260497
11409529,22.5509,9.877474479967356,9.030485772126912,-0.8469887078404437
11409562,11.6597,9.144448012739419,9.738208293491601,0.593760280752182
11409827,6.3017,5.871228528785705,5.450738060224056,-0.42049046856164907
11410478,5.4586,6.666913489359617,8.224559077793359,1.5576455884337417
11410549,4.8475,4.5985693585813046,4.358398176395893,-0.24017118218541178
11410622,3.5513,4.176701440709829,4.343925153675675,0.16722371296584626
11410886,9.561,8.670401031452418,8.973908141070604,0.3035071096181863
11410978,3.0455,3.3251180658876893,3.747182380220294,0.4220643143326046
11411163,4.2943,2.4845473032191396,2.8463525184899567,0.3618052152708171
11412082,10.5813,9.066233493494988,10.205746559381485,1.1395130658864971
11412190,4.0629,4.670481066736579,4.881249232593179,0.2107681658566003
11412860,10.8862,10.623477375400066,9.922424608588218,-0.7010527668118485
11413138,3.9028999999999994,6.377407872682809,6.591340368813276,0.21393249613046628
11413158,9.776,9.838393069803715,8.882090864211321,-0.9563022055923938
11413393,3.6233,4.264753610223532,4.840895553675294,0.5761419434517618
11414438,1.6830999999999998,3.193239773520827,3.402410323989391,0.20917055046856392
11414700,4.4337,3.811877632629871,3.9971335713535545,0.1852559387236834
11414707,3.8127,2.6101975102305413,3.040314376589656,0.4301168663591146
11415061,12.6317,10.496383609831332,9.93797766328454,-0.5584059465467917
11415370,3.5615,4.434895637926459,4.432090228870511,-0.0028054090559486156
11415780,3.2163,3.9049422201454638,3.397747913599014,-0.5071943065464497
11415994,5.9138,4.9920563536584375,5.721863820493221,0.7298074668347834
11441797,0.4681,1.1839156019538641,1.4638370119035244,0.2799214099496603
11442227,12.2183,10.18482691938877,9.726439956074953,-0.4583869633138171
11443139,1.1516,1.7776446850836276,1.7229805082023144,-0.0546641768813132
11443382,4.1562,4.022622028869391,4.127068400403857,0.10444637153446656
11444313,1.9368,2.202708576531708,2.276624509087205,0.07391593255549678
11444844,3.0622,6.224175847691297,8.072175628131628,1.8479997804403308
11445495,0.793,2.2967382105007768,2.4701204826921224,0.1733822721913456
11445818,6.964700000000001,9.925470685017109,10.058948969733715,0.13347828471660605
11446151,5.058200000000001,4.606779384320975,4.829932709157466,0.22315332483649186
11446280,5.7695,4.037595402029156,4.1729226658344265,0.13532726380527027
11446691,5.9995,5.267007239556312,6.936427669590711,1.6694204300343989
11447802,11.4955,9.099058740442992,9.533977960813045,0.4349192203700536
11450315,15.9829,10.756373304498196,10.196916146636008,-0.5594571578621874
11453225,2.9755000000000003,3.5615366197764873,4.533762686091661,0.9722260663151738
11453627,11.5281,9.322989331758022,10.2468751278162,0.9238857960581779
11453630,6.7825,6.373836487716436,6.297837891024351,-0.07599859669208531
11453721,1.5421,4.507545392692089,4.770904727700352,0.26335933500826325
11453905,4.4971,4.240973296815157,4.010129015251994,-0.2308442815631624
11453969,11.1956,6.238064434951544,6.599377470588684,0.36131303563714035
11455176,3.9663,3.4580841153562067,3.327847709289193,-0.1302364060670138
11455243,9.2831,8.883414831882714,8.89146441270709,0.00804958082437679
11455925,8.0333,8.478393035876751,8.916783808821439,0.43839077294468787
11456172,3.9555,4.126286677122116,4.675765052613616,0.5494783754914998
11456246,5.2023,7.188531793791055,6.429285656201839,-0.7592461375892166
11456449,8.3481,5.882341419011354,5.483465257501602,-0.3988761615097518
11456735,1.5298,2.9088380878716706,3.450058304148912,0.5412202162772415
11456927,12.1609,12.523839245307444,10.497371237421035,-2.0264680078864092
11457478,5.7802,5.4394724502086635,5.939522798341512,0.5000503481328487
11457554,6.5061,13.851926191341876,13.068714931571483,-0.7832112597703933
11457734,7.3039,5.382800334924459,5.822588167113065,0.43978783218860595
11460287,8.2174,5.4331764728844165,5.936677575176954,0.5035011022925371
11460647,8.3221,6.253741091656685,7.761273790639638,1.5075326989829536
11461138,1.8698,3.7091358397603034,5.20328208464384,1.4941462448835368
11461608,29.057,8.352548957926034,9.229609202575682,0.8770602446496483
11462100,5.0181,5.266738048642874,5.7674260167539115,0.5006879681110377
11462235,5.5761,6.222873272675275,8.082471437770128,1.8595981650948525
11462610,2.9737,4.92321835411191,4.4006326262652875,-0.5225857278466224
11462629,3.2169,2.506606844910979,2.4594000882685183,-0.04720675664246077
11462723,4.0146,3.2793972074329854,3.1881587207496165,-0.09123848668336887
11462972,4.5309,2.486169133904576,2.8959989292055366,0.4098297953009604
11463411,6.8024,7.499658254164457,8.700238437533379,1.2005801833689222
11463450,4.4953,3.8287451471507548,3.984788820722699,0.15604367357194437
11463560,6.7223,5.723125987160206,6.335535909473895,0.6124099223136898
11463603,6.3312,5.079028194075822,5.462099342948198,0.3830711488723759
11463988,8.4063,9.539087834244967,9.920183727937937,0.3810958936929705
11465010,2.8344,7.826119682997465,6.614238829427957,-1.2118808535695083
11465042,0.45940000000000003,1.0932744754597543,1.3635969712316989,0.27032249577194456
11465443,5.2579,10.474005703830718,9.340213390535116,-1.1337923132956025
11465784,2.9605,2.0392721063673496,2.1232038127601145,0.08393170639276493
11466146,3.4545,3.0783936002731322,3.3660160690367222,0.28762246876359
11466172,0.8218,3.4375400353133676,3.1398401402682063,-0.29769989504516126
11466656,1.9999,3.029673610383272,2.981764461556077,-0.047909148827195214
11467232,3.1317,2.2454515476465224,2.4885820471584794,0.24313049951195698
11467720,6.0071,5.078649662923812,5.211989489620923,0.13333982669711109
11468149,8.5071,10.501510716235638,9.852637607079744,-0.6488731091558932
11468340,4.6394,3.9287810662358997,4.15980718536973,0.2310261191338303
11494169,4.6902,5.028713262879848,5.100454126912355,0.07174086403250701
11494312,2.8541000000000003,3.5429713603556157,1.2547092467457055,-2.2882621136099104
11494511,8.5836,7.431254050129652,8.171678810673951,0.7404247605442995
11494646,4.7839,4.363902031230927,4.576737262412905,0.21283523118197856
11495084,8.3075,6.680083045703173,6.371326416152716,-0.3087566295504569
11495120,8.9933,7.622929271066188,7.043166323572397,-0.5797629474937915
11496569,2.1573,6.001149690306186,6.535274378764629,0.5341246884584425
11497421,6.9076,6.308613252687454,6.925214352732897,0.6166011000454423
11498043,9.4175,9.883451350182295,9.82721362465024,-0.056237725532055194
11498101,1.4129000000000003,1.825730323317647,1.9533015610694884,0.12757123775184143
11498178,30.8011,6.966137908220291,10.144987852680682,3.1788499444603913
11498298,7.092699999999999,5.850671969693899,6.26711982063055,0.4164478509366516
11498413,10.792300000000001,8.937430098217725,9.188723678475618,0.2512935802578937
11499428,3.0810999999999997,5.0707777599871156,4.578782340842485,-0.4919954191446303
11500115,8.2078,9.947169374209642,9.409780523085594,-0.5373888511240477
11502092,5.5847,3.723175364089012,3.935863223645091,0.2126878595560786
11502538,9.2807,7.835664372736216,8.010069778382778,0.1744054056465627
11502666,3.4376,3.8615029478102922,3.8286604678899048,-0.03284247992038747
11502920,5.2410000000000005,6.720788514953852,6.737256105667353,0.01646759071350079
11505872,7.1307,7.877800772935152,8.877963270205258,1.0001624972701064
11506212,11.699400000000002,8.759452713364363,7.740631066685915,-1.0188216466784477
11506570,1.7161999999999997,1.4865109981968998,3.1136382971197367,1.627127298922837
11507936,2.7064000000000004,2.3901678101986645,2.6711546932339667,0.28098688303530217
11508329,0.4392,1.5003104493930934,1.9089135838925837,0.40860313449949026
11508336,13.2631,10.334002659225463,10.099015036284923,-0.23498762294054032
11508966,4.0772,2.6557397994369265,3.171763330247998,0.5160235308110717
11508970,10.3251,10.342740370464325,10.028099572205543,-0.31464079825878244
11509207,1.3843000000000003,4.762506327745318,4.616066470834613,-0.14643985691070505
11509277,3.8204,3.209201368510723,2.778108462250233,-0.43109290626049024
11509608,10.1091,6.8117358238279815,7.722449092340469,0.9107132685124872
11509792,6.0696,5.03857646548748,5.141169698250294,0.10259323276281407
11511693,6.6966,5.507756617677211,6.054820891433954,0.5470642737567424
11511883,5.7536,4.4577114991217845,4.840709556421637,0.3829980572998526
11512096,6.4175,5.809590940493345,6.33696743466258,0.5273764941692356
11512734,0.7999,1.2654950076162814,3.6848682492017746,2.419373241585493
11512817,1.4236,5.531205344927311,6.344031764858961,0.8128264199316506
11512915,2.3324,2.4960980000793933,2.597580300363898,0.10148230028450467
11513366,0.4944,1.944992742858827,1.7974640889257192,-0.14752865393310777
11513798,3.4076,4.356901284760236,4.0797422014355655,-0.2771590833246709
11513862,4.2309,5.080687313348054,5.955326622498035,0.8746393091499804
11514221,1.3992,10.268465071010588,10.022314047408104,-0.24615102360248464
11514322,10.7448,7.7425843349695205,7.483179967123269,-0.2594043678462512
11515176,6.4073,8.424144233053923,8.652875692778826,0.22873145972490327
11515377,4.6619,2.6434167385816574,3.2649544909745454,0.621537752392888
11515424,3.9085,4.676430304771662,4.389461203357577,-0.28696910141408516
11515497,5.3669,3.999104369729757,4.561140828165412,0.5620364584356548
11515815,8.7864,7.20843528265357,7.8801278184473516,0.671692535793782
11515918,5.1396,6.1506576105415816,6.217006931179761,0.06634932063817978
11517291,7.238,9.026747999840975,9.71647929803729,0.6897312981963157
11517524,6.1924,6.918084656089544,7.174722240507602,0.2566375844180584
11517707,5.4374,4.501865048450231,5.070242349362373,0.5683773009121422
11518492,8.6264,6.633563528114557,6.080820692837238,-0.5527428352773187
11518610,2.6813,3.592321245098114,4.274432004058361,0.6821107589602469
11518690,3.5143,4.885112389609217,5.535202206039428,0.6500898164302109
11518990,3.7448,2.584979432108998,3.2313023584723473,0.6463229263633492
11519074,7.880199999999999,10.003286468935013,10.252859128916263,0.24957265998125067
11519087,12.629400000000002,10.379995679795742,9.599479894602299,-0.7805157851934439
11519405,1.3895,1.2529382617130875,1.4178148735523224,0.16487661183923485
11519450,2.2357,2.126929403117299,2.268520258143544,0.1415908550262448
11519735,9.5253,8.134371208184957,9.355626798731087,1.2212555905461304
11520578,8.722,8.997537517410516,8.342332776504755,-0.6552047409057611
11520642,2.7074999999999996,5.899429396730661,6.162588175594807,0.2631587788641454
11520923,4.019,2.8541623233020306,3.044986294826865,0.19082397152483432
11521155,2.1992,2.687052407377958,2.7706186559081076,0.0835662485301496
11521197,1.0354,6.8638732904136175,7.676727639645338,0.8128543492317206
11521352,4.4315,4.05180814744234,3.983736123806238,-0.06807202363610232
11547411,31.4633,7.2584186276912686,6.186660261052847,-1.0717583666384218
11547924,3.4071,4.552469077613949,5.235435245668888,0.6829661680549384
11548940,8.7623,8.81873176140189,8.297058786851167,-0.5216729745507234
11550492,7.5129,7.831057820945978,8.062797325712442,0.23173950476646343
11550567,9.9376,9.447755457574129,9.431722256612778,-0.016033200961350857
11551628,5.848000000000001,6.04787481508255,6.5247824697852135,0.4769076547026634
11551746,3.7196,4.226612288415431,4.0182992268830535,-0.20831306153237783
11551758,6.720100000000001,5.459565501767397,5.55160799574852,0.09204249398112285
11554144,3.4463,9.919199665790796,8.840276542323828,-1.0789231234669678
11554793,14.6503,10.161937966620922,10.247708252894878,0.08577028627395578
11557992,2.9412,3.306695424169302,3.230558666577935,-0.07613675759136695
11558127,10.3688,9.326881606554984,9.711781233221291,0.38489962666630717
11558398,1.9033,1.822680978566408,1.9129606583207845,0.09027967975437656
11558405,6.4728,8.109871269619465,8.177079267674683,0.06720799805521871
11559187,12.6757,4.628987634679675,5.909258133393526,1.2802704987138513
11559206,5.2061,5.702469595676661,5.273087507605553,-0.4293820880711081
11559478,4.2823,10.572795797860621,9.245930015903712,-1.3268657819569096
11559552,6.5744,8.75170738363862,9.48296776831746,0.7312603846788406
11559645,8.5858,8.946979541879893,9.35607663873434,0.4090970968544472
11559818,3.2998,6.878295505577325,6.372063868522644,-0.5062316370546815
11560044,0.3419,3.8022464809089898,2.9450071257025003,-0.8572393552064894
11560054,8.4134,8.192130189210177,7.820603349113464,-0.37152684009671333
11560127,8.3555,7.064372387450933,7.539561498838663,0.47518911138772957
11560324,5.6596,5.061635371017456,5.649192375952005,0.5875570049345491
11560465,2.8831,1.961998566839099,2.602025218757987,0.6400266519188882
11560498,2.5251,1.8206919072970746,1.9788244845300913,0.15813257723301666
11560861,4.3664,2.7947852255940435,3.217254217657447,0.42246899206340327
11560939,3.9777,2.6742658389896152,2.91904149312377,0.24477565413415459
11560948,2.5353,2.0519576538830995,2.1404442131489514,0.08848655926585192
11561379,10.261,8.448667346996068,8.839626443296671,0.39095909630060355
11563791,3.5441,2.33351768181026,2.5132887813925744,0.17977109958231452
11564024,10.0257,9.565490530657767,10.302576848483085,0.7370863178253177
11564307,7.8914,6.957347309583425,6.758263099002838,-0.19908421058058678
11564401,4.2562,5.320244645172357,5.8622346999228,0.5419900547504426
11564787,5.4624,9.27561232523322,7.462382740658521,-1.8132295845746995
11565353,5.1218,4.866521280729771,5.203599409031868,0.33707812830209694
11566038,0.6792,1.6507602407053112,3.011447662246227,1.360687421540916
11566089,7.8775,6.328799005752802,6.664832459384202,0.33603345363140047
11566273,3.3828999999999994,10.048932453095912,8.392845589762926,-1.6560868633329857
11566466,20.7406,18.581240922915935,22.964278684377668,4.383037761461733
11567375,0.7283,1.4303426502346992,1.3840655827403068,-0.04627706749439242
11567392,3.5173,4.748124223810434,5.229846414452791,0.48172219064235744
11567563,3.6317,3.2239593295156954,3.093187215703726,-0.13077211381196951
11567572,4.5856,11.36750917533636,12.794203189349174,1.4266940140128135
11567797,5.9154,4.844544487017393,4.802066398572921,-0.04247808844447132
11568605,1.3365,3.7361060357809066,3.6829411274969575,-0.05316490828394915
11568705,4.9582,3.496850875213742,3.794658624896407,0.297807749682665
11569659,3.0538,2.791187396928668,2.913159998497367,0.12197260156869882
11569693,1.7569,1.558118603813648,1.4079020518690346,-0.15021655194461347
11570459,3.7128,4.4659862970679995,4.475338452908397,0.00935215584039728
11571858,5.9451,6.365800574421883,6.354237249952554,-0.011563324469328506
11572029,16.9056,23.966724253368376,33.6915710508585,9.724846797490123
11572172,4.9046,4.146019321861863,4.3964996840953825,0.2504803622335192
11572700,7.5526,4.9133509918212885,5.11878169016242,0.20543069834113137
11597759,2.2441,2.816079534175992,3.197032810166478,0.3809532759904859
11598116,1.4303,1.5575199065834282,3.1349394394665957,1.5774195328831675
11598312,2.0826,3.972450903856754,4.398821084323525,0.4263701804667708
11598402,7.0439,7.179033454805612,7.2406954069554805,0.06166195214986825
11598459,8.4329,7.2799319138705725,7.67356152665019,0.39362961277961794
11599067,3.6152,3.5597369626432656,4.229621224817634,0.6698842621743681
11599342,6.644,6.058231831485033,6.2034326971054075,0.1452008656203745
11600024,2.1681,4.175903970056772,3.9830242237746716,-0.19287974628210014
11600208,10.0531,11.96686007002592,10.818923051846028,-1.147937018179892
11600255,4.6368,3.017706499543786,3.658607279130816,0.6409007795870303
11600413,4.7102,4.716754865908623,4.504178723552823,-0.21257614235580036
11600604,1.685,3.506043477499485,3.283002464103699,-0.22304101339578608
11601202,12.3485,9.376694998830557,10.42877806493044,1.0520830660998826
11601378,2.1107,4.358670635631681,4.771951482212543,0.4132808465808626
11601529,1.0895,4.337077424114942,4.174481655594707,-0.1625957685202355
11602793,15.8592,7.938435283386707,7.803635407960415,-0.13479987542629246
11605089,12.291199999999998,9.787609877151251,10.157914958930014,0.3703050817787634
11605129,6.8038,8.919749068552255,7.3549856682837005,-1.5647634002685544
11605285,4.1494,4.038969583016634,4.129290265360474,0.09032068234384028
11605355,10.0864,9.918132409983873,9.95501929025054,0.03688688026666753
11605924,6.8899,6.14951845164299,6.132378775006533,-0.017139676636457324
11606423,9.6973,9.068964028257131,8.815395695644616,-0.2535683326125149
11606451,2.9414,2.30230936306417,2.680081967169046,0.3777726041048761
11606796,10.1177,9.05503859809041,8.994183624440431,-0.06085497364997927
11607019,7.3695,6.163925810796022,5.996691104382276,-0.16723470641374583
11607216,8.0022,7.733195930463076,6.949693492883443,-0.7835024375796324
11611663,2.9332000000000003,3.924453510326147,4.3684711458742616,0.4440176355481147
11611737,3.5385,2.216097407592833,2.4216803800433873,0.20558297245055446
11612112,4.7931,3.0027545190393923,3.794089045447111,0.7913345264077187
11612171,6.4494,5.626972537904978,6.169619822567701,0.5426472846627233
11612200,3.9835000000000003,3.4441179797202346,3.3673189411729574,-0.07679903854727721
11612320,6.3322,5.819283001857996,6.554146860486268,0.7348638586282723
11612476,11.8575,10.369097310364246,10.09389387228489,-0.2752034380793571
11612601,5.8797,4.861428640270233,5.116322723275423,0.25489408300518956
11612603,6.0515,4.144461223462224,4.2089889000713825,0.06452767660915892
11614827,11.5983,8.352425355917214,8.688957377266883,0.33653202134966875
11615224,6.5696,5.824628788739442,6.210636673802137,0.38600788506269446
11615498,2.9305,3.686399012541771,4.49106354020834,0.8046645276665689
11615560,1.5166,1.6374342505693436,1.9995792228043079,0.36214497223496434
11615617,10.396000000000003,9.494749773263932,8.696995073282718,-0.7977546999812137
11615760,2.788,2.779553357848525,3.401327617931366,0.6217742600828409
11615890,7.273200000000001,6.003722157114744,5.538739125061035,-0.46498303205370917
11615984,5.2827,4.700332437467575,4.6098524986892935,-0.09047993877828109
11616096,4.8289,5.268055479669571,5.556547916418314,0.2884924367487427
11617014,3.5818,3.4030437842845913,3.6782201844245193,0.27517640013992795
11617622,8.0643,10.195416283798217,9.86180435990691,-0.333611923891306
11617751,3.61,3.44873195951581,4.065649789708853,0.6169178301930427
11617824,7.4487,8.370004770469665,10.045515570640564,1.6755108001708994
11618043,8.4946,6.246051026290655,6.632458240920305,0.3864072146296502
11619673,1.5546,2.0101650217711926,2.1230647605001924,0.11289973872899983
11619724,6.0261,4.920351441171765,4.667037443462014,-0.2533139977097507
11620695,9.4796,8.895079177224636,9.12321461380124,0.22813543657660418
11621159,3.9902,2.6231718585938215,3.1715696078687903,0.5483977492749688
11621198,4.2526,3.060361374515295,3.838570021250844,0.7782086467355489
11621486,10.3977,5.433190734654665,5.191921396160126,-0.24126933849453902
11622144,5.1883,4.273793195599318,4.413912414208054,0.14011921860873677
11623012,0.9202,0.8716920251920819,1.0170747283831238,0.14538270319104196
11623195,2.3583,3.819394179791212,3.63539505957067,-0.183999120220542
11623314,1.8736,3.200193872117996,3.39308490896821,0.19289103685021391
11649294,4.559,2.3508246371269226,2.915639466679096,0.5648148295521733
11649705,5.741,4.889997937279939,4.632361731824279,-0.25763620545566024
11649869,4.0405,3.785530200576782,3.8202754383444786,0.03474523776769667
11650039,4.0193,3.7621605073034763,3.9083718787699935,0.1462113714665172
11650219,2.0631,2.100050423002243,2.164239085447788,0.06418866244554522
11650784,1.5004,6.13043085488677,6.017330262893438,-0.11310059199333189
11651091,5.1338,5.009505035316944,5.764943280249834,0.7554382449328898
11651361,6.0703,6.3311700250566005,6.2383960211098195,-0.09277400394678104
11651457,8.5579,9.189601371586322,8.817144545221328,-0.3724568263649939
11651776,3.4917,1.9999433436259626,2.1123315899074075,0.11238824628144495
11653073,2.2371,4.062842300811409,3.913077668711543,-0.14976463209986646
11653236,8.5906,7.447204057431221,7.317319144576787,-0.1298849128544335
11653285,7.7822,5.750502049392462,6.155213057655096,0.40471100826263395
11654142,8.9692,6.572356764131784,6.581700006365776,0.0093432422339923
11654184,6.7780000000000005,4.152213089832664,4.690919966223836,0.5387068763911724
11654305,2.9633,3.30287861790657,3.7566373396545645,0.45375872174799436
11655915,2.4985,2.0676221286594867,2.1472348956286904,0.07961276696920372
11656237,5.075799999999999,4.24594619782865,4.459452029332518,0.21350583150386804
11656337,12.1734,8.908863178169726,9.331971275812387,0.4231080976426611
11656653,5.0493,9.095967501741647,9.126216716438531,0.030249214696883797
11656670,8.9728,7.621876871269941,7.415607699686288,-0.20626917158365288
11657118,3.71,4.778275983077288,4.9902968077540395,0.21202082467675165
11657306,13.3432,10.317371058154105,10.19343152077198,-0.1239395373821246
11657684,1.5314,1.9357955352097749,1.9530469290465116,0.017251393836736684
11658270,4.4024,4.331669539108872,4.201740949583053,-0.12992858952581887
11658322,0.9188000000000001,1.3083476160898804,1.360713419559598,0.05236580346971764
11658849,3.6124,4.015270383426547,4.182607002073526,0.16733661864697957
11658954,3.3473,2.1923083291381595,2.959505106520653,0.7671967773824933
11658976,2.6937,8.889798162549734,9.113643183243274,0.22384502069354006
11658986,4.151,3.270921259102225,3.3653947906702757,0.09447353156805072
11659003,3.2290000000000005,2.766413810646534,3.4353083653897047,0.6688945547431708
11661782,5.398399999999999,6.331252030235529,6.538788716650009,0.2075366864144801
11662090,2.3675,2.4252375032395124,2.8161517343878746,0.3909142311483622
11662751,2.1228,5.430642631703615,5.211798738443851,-0.2188438932597645
11663151,2.7006,2.3663060858517886,2.996096352174878,0.6297902663230892
11663297,0.49,4.1298669756948945,4.135975767284632,0.006108791589737095
11663387,4.0267,3.817284923395514,3.717505419054627,-0.09977950434088712
11665692,2.9586000000000006,3.4728979349613187,4.209727243801951,0.7368293088406324
11666115,2.9636,4.4576348421067,4.6237018660813565,0.1660670239746569
11666270,1.8817,3.6328107079535723,2.8684145857036114,-0.7643961222499609
11666557,4.4707,3.1236051946818826,3.4510278074055907,0.3274226127237081
11667266,4.5868,3.5711541039675474,3.8144242499798535,0.24327014601230612
11667420,5.7022,6.592692860025167,6.636643476247787,0.0439506162226202
11667630,7.0623,5.458561829686165,6.364694098746776,0.9061322690606115
11667775,2.6605999999999996,2.4238654020935297,2.687950007542968,0.2640846054494381
11667799,37.357,10.3898814635396,10.235804428660868,-0.15407703487873192
11667928,5.0529,5.966373552036285,4.897346017280221,-1.0690275347560645
11668036,7.8649000000000004,6.578825665420293,6.635324856740236,0.05649919131994263
11668246,11.4708,7.76676219522357,6.730993405807018,-1.0357687894165517
11668686,6.592600000000001,17.695371063935756,18.863058256947994,1.1676871930122381
11668839,6.6112,5.84450375406146,5.549664235311746,-0.2948395187497139
11668895,15.334400000000002,7.648684245413541,7.517662550622225,-0.13102169479131653
11669113,5.179,7.624618696600199,7.571920861291885,-0.0526978353083134
11669342,3.5598,2.9408010919600724,3.0700804738193748,0.12927938185930232
11669622,6.162600000000001,6.43749152225852,6.131271110850572,-0.3062204114079474
11670355,12.9195,8.8403419087708,9.293573242139816,0.45323133336901655
11670367,4.2792,4.943345277374982,5.7640495426476,0.8207042652726173
11670968,6.842800000000001,7.614453619855642,6.8803551428973675,-0.7340984769582741
11671039,4.9342,4.898891933751106,5.010132553207874,0.11124061945676811
11671068,23.126,6.268752199083567,7.097068684226274,0.8283164851427074
11671621,11.0926,8.923713840681314,9.535228836911916,0.6115149962306017
11671814,5.0344,5.497371077734232,5.561105740493535,0.06373466275930362
11673900,8.1666,8.450044796305894,9.317130715388059,0.8670859190821645
11674102,2.6175,2.452997741907835,2.362668740198016,-0.09032900170981906
11674666,4.2712,5.0929506530404085,5.458815570348501,0.3658649173080928
11674692,6.1122,4.933659752655029,6.033238079124689,1.0995783264696595
11674709,3.4968000000000004,3.6975386435866353,3.5673747348517177,-0.13016390873491757
11700132,3.6392,3.9624602366775274,4.516425721633434,0.5539654849559064
11702086,1.0239,1.1938287207573652,1.1436402142122388,-0.05018850654512641
11702195,5.52,3.036994652444124,2.9249755780279636,-0.11201907441616044
11702480,1.7788,2.1642031339019536,2.1525147218227385,-0.011688412079215116
11703230,3.7227,3.4044467859327794,3.640923872503638,0.23647708657085875
11704163,7.4111,6.571484419184923,6.453807581663131,-0.11767683752179181
11706449,2.8813,3.897775086355209,4.14817938581407,0.25040429945886133
11706564,1.8895,3.510625368312001,3.0253005950808523,-0.48532477323114875
11707080,5.8083,4.885375638118386,5.230670625925064,0.34529498780667733
11707304,24.5201,10.011437070631981,10.390610002303124,0.3791729316711425
11707798,5.6847,3.7534988588392735,3.8640041057676076,0.11050524692833408
11708622,6.273500000000001,4.089295210540294,3.7913588078051803,-0.2979364027351141
